ffplay,ALL_TASKS,percentage
2645.52,7022.76,37.67065939886882
923.9,7513.5,12.296532907433287
1067.31,7495.09,14.240122533551963
741.19,8553.21,8.6656354748685
39.49,6054.18,0.6522766088884043
3.39,4840.6,0.07003264058174606
0.25,5527.35,0.004522963083575312
119.97,5694.4,2.106806687271706
530.36,8582.8,6.179335415016079
172.22,5423.05,3.1757037091673506
260.34,5270.82,4.939269411590606
364.91,4773.79,7.644031262372246
888.86,7650.26,11.618690083735716
5923.56,11761.71,50.36308495958497
216.65,7621.7,2.8425416901741083
1141.06,7351.45,15.52156377313319
647.0,6465.69,10.00666595521901
455.08,5501.74,8.271564995801327
1234.37,6279.2,19.658077462097083
452.69,5358.01,8.448845746835113
632.93,5460.86,11.590298963899459
1070.1,6786.7,15.767604284851252
651.34,6021.55,10.816816268236584
663.33,5414.6,12.250766446274888
1022.72,5895.68,17.346938775510203
627.29,5734.59,10.938707039212915
623.13,5635.38,11.057461963523311
1091.72,5586.97,19.540466478252075
455.06,5955.54,7.640952793533416
1128.96,6708.63,16.82847317559621
587.4,5589.45,10.50908407803988
642.42,5737.02,11.197799554472528
1064.26,6507.47,16.354435748455238
646.58,5739.59,11.265264592070166
623.27,5214.41,11.952838384400152
1041.37,6683.09,15.582163340610405
615.73,6198.84,9.932987462170342
463.48,5702.53,8.12762054737108
1230.05,6107.02,20.14157477787857
466.82,5411.65,8.626204577162234
633.07,5371.84,11.784974980639781
1056.85,5907.19,17.89090921402562
532.34,5601.45,9.503610672236654
446.06,5184.2,8.60422051618379
1242.72,6034.34,20.594132912630048
449.46,5655.24,7.947673308294608
626.8,5230.21,11.984222430839296
1028.3,5946.5,17.29252501471454
637.58,5248.77,12.147226874105744
646.7,5913.47,10.93604939231957
1101.26,5614.61,19.614185134853535
619.0,5473.64,11.30874518601881
439.2,5619.42,7.815753227201383
1256.89,5894.71,21.322338164218426
451.93,5523.88,8.181386996096947
643.16,6185.03,10.398656109994615
1055.1,5918.38,17.827513610143313
631.63,5629.17,11.220659528847058
620.82,5526.45,11.23361289797248
1053.32,5846.66,18.01575600428279
634.27,6099.58,10.398584820594206
438.77,4979.55,8.811438784629132
1238.19,5807.4,21.32090091951648
445.57,5722.82,7.785846837747824
636.84,5426.07,11.736671292482406
1059.89,5449.27,19.45012818230699
620.66,6182.41,10.03912713650502
638.4,5660.66,11.277836860012789
1048.37,5833.45,17.971697708902965
621.83,5737.55,10.83790119476083
447.96,5106.14,8.772967447034354
1251.16,5728.05,21.842686429063992
445.79,5966.65,7.4713616518481905
623.08,5255.74,11.855228759413519
1048.22,6241.01,16.795678904536285
629.9,6601.2,9.542204447676179
812.75,5431.31,14.964161500632441
883.82,6141.88,14.390056464795798
617.78,5600.61,11.030584168510217
808.87,6309.67,12.819529389017175
610.05,5758.84,10.593279202061526
611.75,5275.17,11.596782662928398
971.67,6058.91,16.037042966474168
707.42,5694.24,12.423431397341874
629.91,5332.09,11.813566537699101
1038.25,6367.43,16.30563665403467
635.89,5434.58,11.70081220627905
467.01,5088.95,9.176942198292378
1214.49,6374.54,19.052198276267777
453.76,5381.48,8.431881192534396
622.71,5378.56,11.577634162303664
1062.39,5690.18,18.67058687071411
632.22,5731.05,11.03148637684194
620.34,5318.66,11.663464105620589
1038.17,7112.56,14.596291630580268
642.43,5548.47,11.578507228118742
434.42,5204.71,8.346670611811225
1251.88,6295.07,19.886673222061077
441.49,5277.13,8.366100512968224
614.86,5284.98,11.634102683453865
1036.7,6310.51,16.428149230410856
646.81,5445.74,11.877357347210847
619.67,5631.73,11.003190848993116
