ffplay,ALL_TASKS,percentage
1778.42,3098.66,57.393195768493484
946.34,3449.39,27.434995752872247
1328.69,3522.53,37.71976391968273
25.13,2454.11,1.023996479375415
385.88,1465.0,26.339931740614336
24.85,569.71,4.3618683189693
2.68,406.34,0.6595461928434316
550.63,2221.84,24.782612609368808
124.71,3514.57,3.5483714935255235
2093.54,2605.77,80.34247074761011
1386.37,3651.48,37.96734474788305
5030.5,6090.36,82.5977446325012
16722.52,17624.56,94.88191478255344
2027.64,2643.1,76.71446407627408
3379.8,3929.68,86.00700311475744
3708.36,4240.96,87.44152267411152
3331.0,3886.83,85.69965756156044
2850.57,3395.18,83.9593187990033
2112.76,3721.92,56.765325423437375
2745.01,3493.68,78.57073343866641
2317.67,2872.64,80.68083713935614
3070.9,3583.92,85.68550637291011
4354.56,4922.42,88.46380438889815
2542.72,3233.37,78.63993294921397
2197.59,2851.3,77.07326482657034
2790.82,3418.98,81.62726895155865
1077.19,1652.18,65.19810190172983
2151.68,2666.65,80.68850430315189
2539.01,3074.43,82.5847392850057
3143.26,3670.52,85.6352778352931
1486.76,2044.7,72.71286741331247
3485.4,4028.79,86.51232752265568
2076.07,2969.29,69.9180612200223
1354.23,1901.9,71.20405909879594
3059.58,3573.07,85.62888496447032
2374.37,2926.17,81.14258570076242
2047.58,3385.15,60.487127601435674
3275.75,4815.63,68.02329082591478
3222.36,3716.36,86.70742339278219
1409.35,2863.15,49.223757050800685
2073.19,2603.71,79.62445894512061
3399.47,3948.41,86.09718848853083
2636.41,3174.91,83.03888929134999
2339.9,2886.72,81.05739385877399
3106.3,3644.97,85.22155189205948
1230.75,1759.53,69.94765647644542
2344.2,2862.19,81.90231955251048
2982.55,3512.27,84.91801598396479
1555.66,2203.77,70.59085113237771
2536.03,2976.66,85.19716729488756
3116.88,3651.25,85.36473810338924
2048.95,2597.06,78.89498124802661
2172.82,2699.88,80.47839163222069
2685.96,3303.16,81.31486213201904
1549.3,2016.99,76.81247799939513
1164.01,1738.33,66.96139398158002
3181.5,4048.89,78.57709149915162
1851.34,2488.1,74.40778103773964
1915.75,3472.51,55.16902759099326
3201.23,3821.41,83.77091178387035
3033.45,3629.83,83.57002945041503
1335.68,2001.64,66.7292819887692
2396.81,2806.73,85.39510391095688
1959.29,2510.73,78.03666662683762
1364.39,1894.95,72.0013720678646
2869.75,3381.18,84.8742155105614
2961.61,3492.06,84.80982571891663
2573.01,3115.79,82.5796988885644
3212.79,3756.28,85.53116381100449
2846.62,3504.14,81.23590952416285
1819.57,2225.85,81.74719769975515
1795.5,2321.39,77.3459005165009
2746.84,3293.09,83.41223592431425
2217.5,2829.84,78.36132078138694
2007.74,2836.18,70.7902883455916
3477.42,4254.58,81.73356712060885
2288.36,2842.05,80.51793599690365
1357.6,2113.99,64.21979290346691
1983.63,3997.13,49.626356911083704
3104.34,4237.69,73.25547645061343
2367.94,2944.4,80.42181768781415
2910.27,3465.59,83.97617721657784
3066.89,3595.06,85.30845104115092
2476.33,3008.06,82.32315844763734
3734.43,4252.83,87.81046973427105
1559.02,2094.89,74.42013661815179
1346.41,1928.12,69.83019729062508
3060.2,3575.96,85.57701987717982
2876.06,3397.34,84.65623105135194
1956.89,2598.78,75.30033323328638
3295.94,3714.35,88.73531035039778
2841.22,3383.81,83.96511624470641
2110.4,2656.11,79.45454066284906
2099.13,2825.45,74.29365233856555
2514.92,3116.29,80.70237365585359
1753.06,2294.89,76.38971802570057
2565.08,3340.68,76.7831698935546
3518.74,4101.7,85.7873564619548
2411.51,3794.21,63.55763123285216
3049.21,3673.67,83.00173940500916
2800.16,3441.26,81.37019580037543
1193.14,1806.53,66.04595550585931
1392.83,1994.13,69.84649947596195
2991.43,3533.74,84.65337008382055
2103.91,2629.84,80.00144495482614
1777.89,2340.99,75.94607409685646
2305.23,2844.84,81.03197367866031
1743.27,2267.64,76.87595914695454
1288.15,1819.2,70.80859718557608
2590.11,3128.03,82.8032339843288
2169.65,2703.32,80.25871890860128
2207.7,2748.32,80.32907376142515
2915.91,3558.53,81.94141963113981
3666.62,4473.23,81.96806334572557
2068.09,2603.51,79.43468625048492
2845.72,3403.49,83.6118219827295
2239.2,2775.48,80.67793678931211
2398.87,3397.98,70.5969428895991
2572.59,3856.44,66.70893362790554
2735.99,3258.39,83.9675422524621
3556.17,4235.74,83.95628626875116
2948.22,4054.82,72.70902284195105
3718.11,4993.98,74.45184001537852
1108.1,1711.84,64.73151696420226
2146.1,2600.44,82.5283413576164
2959.75,3484.63,84.93728172001043
1936.9,2468.59,78.46179397955918
2572.05,3083.9,83.40250980900808
3073.15,3590.49,85.59138167770973
2394.12,2935.49,81.5577637804932
2273.19,2788.61,81.51695647652414
2193.91,2974.79,73.75007983756836
1546.6,2144.01,72.13585757529115
3138.55,3676.29,85.3727535096524
2754.46,3296.5,83.55710602153799
3764.17,4283.2,87.88219088531939
2784.18,3329.86,83.61252425026878
3122.88,4123.52,75.73335402762687
2454.27,3470.71,70.7137732625313
1165.31,1679.87,69.36905831998905
2745.54,3274.78,83.83891436982026
1682.62,2214.1,75.9956641524773
2385.44,2998.19,79.56266947725128
2468.52,3260.2,75.71682718851605
1179.78,1645.43,71.70040658065065
1277.35,1833.91,69.65172772927788
1919.47,2450.88,78.31758388823606
2314.15,2851.7,81.14984044604974
1993.15,2520.97,79.06282105697412
2450.59,2983.03,82.1510343509787
2788.37,3665.92,76.06194352304469
1643.27,2425.98,67.73633748011113
2846.55,3270.28,87.04300549188449
2912.52,3438.17,84.71134353449654
2433.88,2952.29,82.44041066426402
