ffplay,ALL_TASKS,percentage
838.89,15776.29,5.317409859986093
580.61,19530.02,2.9729104220067364
485.18,18627.72,2.60461291022197
552.68,19679.0,2.8084760404492095
436.17,18480.92,2.360109778084641
346.95,15768.53,2.2002685094932755
1077.24,17656.63,6.101050993309595
364.28,17608.27,2.068800626069455
29.56,15748.97,0.18769481432754015
3.29,19006.55,0.017309822140262176
82.26,18818.7,0.43711839818903536
716.89,16130.59,4.4442887705905365
31.89,19661.6,0.16219432803027223
34.57,18072.95,0.19128033884894274
57.46,16454.37,0.34920814349014884
42.14,17150.12,0.2457125664426838
196.09,17152.75,1.1431986124673885
2969.68,20035.41,14.822157370375749
454.22,19707.16,2.304847578240599
1839.25,14060.78,13.080711027410995
4015.49,19840.49,20.238865068352645
85.24,16912.88,0.5039945887394695
2347.31,18662.54,12.57765556028279
41.77,18160.75,0.2300015142546426
3321.96,19563.94,16.98001527299716
3821.23,16700.23,22.881301634767905
1296.55,17560.38,7.383382364162962
2510.27,16852.36,14.895658530911989
2364.65,19002.06,12.444177105008615
1391.68,19441.43,7.158321172876687
2238.34,17468.16,12.813828130724703
2626.29,19097.36,13.752110239321036
3825.63,20599.55,18.571425103946446
2377.52,19098.32,12.448843667924718
2655.81,19135.21,13.879178749540769
4427.59,18591.11,23.815630158715646
1428.99,17389.64,8.217478912731949
5646.57,21349.96,26.44768421111796
4931.01,19457.07,25.34302441220595
7274.13,19231.32,37.824392709392804
3542.85,19048.82,18.59878984630019
4037.2,20503.47,19.69032558879058
7194.6,19786.61,36.360953190061366
2415.56,18167.76,13.295860359229758
2270.49,20450.5,11.102369135228967
3027.34,20108.51,15.055018994445637
2300.48,19760.97,11.641533791104383
2319.66,20958.31,11.067972560764678
2381.92,18784.62,12.680160684645205
2964.51,20562.7,14.416929683358703
2845.51,19969.12,14.249551307218347
2047.11,18613.67,10.997884887827066
2458.86,17511.88,14.04109667265879
2306.35,15618.42,14.766858619501843
2322.66,17146.54,13.545939880582319
1973.48,20007.91,9.863498986150978
2082.19,18958.37,10.982958978013405
2860.05,16955.71,16.867769028840435
2621.51,17931.76,14.61936809326023
2188.85,18852.64,11.610310280151745
2332.69,21047.66,11.082894725589448
1717.35,18260.1,9.404932064994167
1073.82,20085.39,5.34627408280347
2455.35,18901.21,12.99043817829652
2457.87,18209.89,13.497445618836798
1686.78,20099.78,8.39203215159569
3064.58,19016.8,16.115119262967482
2982.73,20225.61,14.747293159514102
1882.05,18875.6,9.970808874949672
1208.56,19402.49,6.228891240248029
2019.5,20617.99,9.794844211293146
2059.2,19564.08,10.52541187727713
2871.81,20272.99,14.165695341437054
2926.41,19568.22,14.95491158623523
2720.62,19606.28,13.876268216102188
2826.06,19991.3,14.13644935546963
1789.67,18775.38,9.532004145854838
2445.56,19439.61,12.580293534695397
1952.33,18703.04,10.43857041422143
2850.45,19441.55,14.661639632642459
2068.05,20574.31,10.05161290949733
2946.51,18027.07,16.34491905783913
2885.81,18254.15,15.80906259672458
1241.02,17531.25,7.0789019607843136
1575.2,17261.4,9.125563395784814
2761.97,19996.61,13.812191166402704
3025.74,20395.82,14.835098564313668
2172.11,15931.36,13.634178124152616
3324.44,20421.93,16.278774826865043
2831.36,18821.37,15.04332575152606
3025.87,20858.09,14.506937116485737
1314.12,19363.46,6.7865970234658475
2424.81,17444.93,13.899797820914156
2505.59,17989.61,13.927983986312102
2351.56,19392.92,12.125868615969129
2847.13,18426.53,15.451254251343038
3449.97,19580.46,17.619453271271464
1653.5,15445.67,10.705265618131165
2328.52,20410.58,11.408397017625171
2029.53,18667.19,10.872177333599756
2387.29,18882.56,12.64283020946312
2178.28,20411.65,10.671748731729185
2968.92,19415.13,15.291785324126081
3295.17,19421.93,16.96623353085919
2334.68,18768.03,12.439664685105468
2952.16,20112.98,14.677884629726673
1499.26,18824.03,7.964606941234156
1311.47,19897.27,6.591205728223018
3001.75,20011.34,15.00024486116372
1884.94,20277.93,9.295524740444415
2212.35,18934.9,11.683980374863348
1725.67,19883.39,8.678952633328624
1569.51,20135.4,7.794779343842189
1560.98,18757.54,8.32188016125782
2365.79,17401.76,13.595119114388432
2287.31,19460.62,11.75353097691646
2721.21,20970.59,12.976315878570894
2112.03,19403.01,10.88506370918739
4278.64,20043.99,21.346248925488386
1930.09,19267.18,10.017501263807157
1582.78,18669.89,8.477714651773525
2800.56,19482.72,14.374584246963462
2574.36,18545.02,13.881678207950168
2850.78,18430.88,15.467411214223088
3742.27,19694.41,19.00168626529051
2523.82,19032.49,13.260587553178802
3196.63,20114.96,15.89180391111889
2312.67,20744.94,11.148116118918638
1384.72,17648.95,7.845905847090054
2570.11,19576.96,13.128238500768251
2757.87,19500.1,14.142850549484361
1877.46,19581.7,9.587829453009698
3674.13,21028.22,17.472377595440793
2181.28,20172.62,10.813072372354213
2104.76,18871.2,11.15329178854551
2281.52,16832.31,13.554408159070263
1395.75,18247.11,7.649156496563017
3337.09,18978.17,17.583834479299114
2676.39,20328.16,13.165923526772714
4146.47,19347.2,21.43188678465101
2486.39,20295.02,12.251232075652057
2565.34,19266.22,13.315222186811942
2456.48,20540.01,11.95948784835061
1590.58,19800.73,8.032936159424425
1890.43,17244.46,10.962535214207927
1967.57,5748.28,34.22884758571259
3047.29,3694.55,82.48068100309915
1157.59,1901.27,60.88509259600161
1824.0,2367.82,77.03288256708703
1527.54,3046.76,50.13653848678595
1211.86,1893.51,64.00071824284001
2795.86,3334.78,83.8394136944566
2543.11,3346.53,75.99244590665555
1696.34,2128.74,79.68751468004548
3127.04,4026.16,77.66805094680788
2265.73,2906.49,77.95416464532822
2355.97,3050.82,77.22415612851626
3421.53,4068.51,84.09786383712957
2197.62,2815.0,78.06820603907637
2159.64,2780.42,77.6731572927831
2481.72,3106.84,79.87923420581683
2819.08,3443.61,81.86409030058572
2737.59,3669.67,74.6004409115806
3290.93,3970.0,82.89496221662468
1493.34,2214.6,67.43159035491738
2298.67,2933.3,78.3646405072785
1848.96,3196.69,57.83982807216215
1584.69,2757.78,57.46252420425124
2676.52,3471.97,77.08937577225609
1964.36,3425.74,57.3411875974242
2788.95,3380.35,82.50477021610187
3194.54,3817.57,83.67993252252086
3382.42,4158.35,81.3404355092765
2456.79,3625.32,67.76753500380656
2312.6,2824.71,81.87035129269907
2813.15,3569.82,78.8036931834098
1912.11,2532.93,75.49004512560552
1930.34,2542.5,75.92291052114061
2087.66,2708.65,77.07381906115593
2507.43,3112.48,80.56051765794479
3354.78,3980.33,84.28396640479559
2165.18,2782.43,77.81615350610797
1430.9,2029.31,70.51165174369613
1868.83,2518.32,74.20939356396326
2185.21,2826.85,77.30194385977325
1533.64,2170.48,70.65902473185656
2719.81,3363.23,80.86898606399205
2739.6,3367.26,81.3599187469931
2963.73,4516.8,65.61570138150903
2708.98,3320.14,81.59234249158168
2022.64,2627.36,76.98374033250106
2332.01,3369.78,69.20362753651574
1879.92,2327.27,80.77790716160996
2422.51,3057.64,79.22809748695073
3267.22,3971.4,82.26872135770759
2888.19,3519.6,82.06017729287419
3482.71,4259.6,81.7614329984036
1681.45,2250.71,74.70753673285319
2067.89,2718.19,76.07599174450644
