ffplay,ALL_TASKS,percentage
773.98,804.05,96.26018282445122
1528.64,2170.12,70.4403443127569
526.35,1518.82,34.65519284707866
736.71,2518.18,29.255652892168154
175.21,2891.33,6.059840972839489
1478.6,4126.73,35.82982167478851
1457.6,3878.14,37.58502787418711
0.41,864.89,0.047404872295898896
0.47,509.53,0.09224186995858928
0.38,419.56,0.090571074458957
0.41,1292.6,0.031719015936871424
536.86,3032.85,17.701501887663422
756.45,6434.44,11.756267833719797
212.1,1316.59,16.10979879841105
113.67,771.72,14.729435546571295
155.38,1226.87,12.664748506361716
63.98,516.76,12.380989240653301
164.34,836.6,19.643796318431747
81.9,1143.09,7.164790174002047
68.68,517.44,13.273036487322202
159.68,637.17,25.06081579484282
68.32,576.23,11.85637679398851
117.41,682.12,17.212513927168242
92.84,414.58,22.39374788943027
65.63,464.13,14.140434791976386
112.83,523.68,21.545600366636116
96.59,488.92,19.75578826801931
73.09,495.83,14.740939434886958
111.92,552.67,20.250782564640744
99.66,538.89,18.493570116350273
127.02,654.6,19.404216315307057
64.1,423.49,15.136130723275636
109.82,522.62,21.013355784317476
124.48,557.49,22.328651635006906
64.73,1498.8,4.318788364024553
108.6,862.03,12.598169437258564
130.75,568.26,23.00883398444374
60.25,586.05,10.280692773654126
174.4,986.38,17.68081266854559
66.01,804.06,8.20958634927742
67.63,561.32,12.048385947409674
173.1,632.59,27.36369528446545
60.98,487.15,12.51770501898799
64.1,473.9,13.526060350284869
189.38,603.99,31.35482375536019
56.94,466.01,12.218621917984592
145.7,670.35,21.734914596852388
68.25,423.74,16.106574786425636
54.98,503.49,10.919779936046394
146.24,527.62,27.716917478488305
72.69,475.07,15.300903024817394
71.11,450.02,15.801519932447446
149.57,562.44,26.5930588151625
72.09,1278.56,5.638374421223878
126.55,521.47,24.267934876407075
102.93,511.86,20.109014183565822
75.95,529.44,14.345346025989725
118.76,517.01,22.97054215585772
101.86,509.54,19.990579738587744
131.76,570.97,23.076518906422404
64.64,398.6,16.216758655293525
105.05,509.26,20.627969995680008
126.79,523.28,24.229857819905217
64.3,463.01,13.887389041273407
175.39,698.12,25.123187990603334
64.31,471.03,13.653058191622616
62.96,1431.46,4.39830662400626
172.23,628.65,27.39680267239322
64.02,464.19,13.79176630259161
69.28,493.96,14.025427160093937
164.58,592.7,27.76784207862325
61.31,785.06,7.809594171146156
148.86,1207.61,12.32682736976342
68.57,461.3,14.86451333188814
61.24,480.29,12.750629827812363
146.03,582.4,25.07383241758242
70.8,660.66,10.716556171101626
113.34,536.13,21.14039505343853
97.58,525.2,18.579588728103577
73.89,623.64,11.848181643255725
122.03,932.34,13.088572838234978
106.84,881.02,12.126852965880458
96.97,674.57,14.375083386453591
116.37,596.61,19.505204404887618
107.1,538.09,19.903733576167554
128.73,656.37,19.612413730060787
62.05,429.02,14.463195189035478
133.63,544.55,24.539528050684055
131.67,528.57,24.910607866507743
61.94,640.78,9.666344143075627
98.51,678.85,14.511305884952494
122.49,1124.44,10.893422503646258
60.95,493.1,12.360575948083554
171.05,557.18,30.699235435586353
59.41,498.02,11.929239789566685
59.94,481.27,12.454547343487024
173.39,1219.58,14.21718952426245
69.47,571.99,12.145317225825627
163.64,720.48,22.71263602043082
71.17,403.94,17.61895330989751
69.3,468.15,14.802947773149633
153.65,621.04,24.74075743913436
69.9,474.22,14.739994095567457
67.67,474.9,14.249315645399033
158.67,622.64,25.483425414364643
67.74,473.04,14.320142059868084
119.59,550.93,21.706931915125335
100.92,592.36,17.036936997771626
69.17,699.68,9.885947861879718
112.1,501.33,22.360521014102485
98.79,1034.69,9.547787259952257
132.03,751.04,17.579622922880272
60.12,367.56,16.35651322233105
100.49,501.23,20.048680246593378
132.07,528.07,25.00994186376806
59.78,497.51,12.0158388776105
107.79,525.33,20.51853120895437
128.08,605.34,21.158357286814024
61.2,470.79,12.999426495889887
172.41,870.82,19.798580648124755
61.85,426.14,14.514009480452433
60.94,475.44,12.817600538448595
174.82,645.92,27.06527124102056
63.95,886.04,7.217507110288475
70.5,813.43,8.667002692302965
186.47,725.36,25.707235028123964
73.51,754.15,9.747397732546577
166.94,567.48,29.417776837950232
73.32,569.71,12.869705639711428
69.75,978.65,7.127164972155521
185.16,730.15,25.359172772717937
76.38,496.13,15.39515852699897
121.81,522.84,23.297758396450156
83.76,477.25,17.550550026191726
66.23,447.32,14.805955468121256
106.63,498.69,21.38202089474423
88.84,474.88,18.70788409703504
88.18,579.4,15.219192267863308
80.15,499.24,16.054402692091983
76.84,466.16,16.483610777415482
121.66,546.71,22.253114082420293
59.96,464.02,12.92185681651653
56.56,476.93,11.859182689283543
69.02,514.63,13.411577249674522
20.63,685.81,3.008121783001123
37.22,475.25,7.831667543398211
20.87,385.49,5.413888816830528
19.24,394.64,4.875329414149605
36.63,720.19,5.086157819464308
20.46,711.66,2.874968383778771
37.27,505.48,7.373189839360609
18.63,316.66,5.883281753300069
