ffplay,ALL_TASKS,percentage
1034.14,6925.58,14.932178965516247
1365.96,4194.3,32.567055289321225
763.4,5176.82,14.746504610938763
876.67,4803.03,18.252436482803564
660.3,6610.02,9.989379759819181
858.13,6159.14,13.932626957659672
447.47,6366.92,7.028044957373424
4.28,2834.64,0.15098919086727064
61.34,4307.62,1.423988188373162
406.84,2698.81,15.07479222323913
559.17,4917.8,11.370328195534588
8.84,715.49,1.2355169184754504
35.47,1101.43,3.2203589878612346
33.41,5024.95,0.6648822376342053
48.53,3997.95,1.2138721094560962
185.73,3747.79,4.955720571323367
51.19,3796.32,1.3484110928478104
31.79,2876.63,1.1051125796504937
41.08,4664.76,0.8806455208842469
477.01,3984.61,11.971309613738859
43.08,3169.84,1.359059132322136
10.19,3661.26,0.27831948564155506
61.96,2993.4,2.0698870849201576
86.15,3289.3,2.619098288389627
177.6,2118.9,8.38170748973524
2262.76,3896.99,58.06430090916324
1450.96,7595.11,19.103870780015036
5509.15,6509.01,84.63883140446856
224.74,3874.53,5.800445473386449
658.38,2125.05,30.981859250370576
257.86,1036.37,24.88107529164295
1103.72,5027.53,21.9535238974208
301.31,4295.31,7.014860394243954
701.69,4799.41,14.620338749971351
681.55,4469.98,15.247271799873827
707.89,4257.65,16.626307939825963
484.4,5743.95,8.433221041269508
979.02,3445.75,28.412392077196547
295.53,1483.04,19.92731146833531
439.74,4184.45,10.50890798073821
730.06,1429.47,51.07207566440708
307.46,2595.4,11.846343530862294
762.38,5342.1,14.27116676962243
327.94,4308.49,7.611483373525296
447.65,3546.98,12.620595548889476
523.21,4288.94,12.19905151389388
632.61,6065.06,10.430399699261013
596.25,5262.6,11.329950974803328
627.83,5421.79,11.579755025554292
277.47,1065.91,26.03127843814206
918.83,5518.65,16.64954291357488
326.47,3979.12,8.204577896620359
290.5,4012.09,7.240615240435782
1011.47,5107.74,19.802691601373603
298.76,3720.7,8.029671835944848
631.21,4451.28,14.180415520928813
2331.07,7204.09,32.35759131271264
308.77,3742.37,8.25065399733324
772.57,5082.34,15.201068799017776
311.54,1717.47,18.139472596319006
369.25,5767.76,6.401965407714607
808.08,5790.82,13.954500398907237
292.41,3398.81,8.603305274493133
675.3,4860.12,13.894718648922247
618.52,5418.06,11.415894249971391
459.73,4455.52,10.318212015656982
563.15,4945.5,11.387119603680112
598.82,4393.34,13.630176585468003
324.55,2264.46,14.332335302897823
518.36,2171.14,23.87501496909458
624.0,6561.43,9.510122031325489
298.92,6353.81,4.704578827506645
820.22,4546.08,18.042357371625663
505.53,5273.05,9.587051137387279
728.1,5464.97,13.323037454917412
594.95,3920.65,15.174779692142884
393.36,1429.87,27.510193234349977
472.95,1306.21,36.207807320415554
449.39,1030.51,43.608504526884744
311.49,8351.58,3.7297134194966706
760.54,3672.87,20.706967575765
316.27,5832.22,5.422806409909091
285.36,5579.15,5.114757624369304
782.02,6124.04,12.76967492047733
307.54,5061.65,6.075884346013653
477.39,2434.8,19.606949236076883
490.6,1265.57,38.76514139873733
624.19,2456.46,25.41014305138289
520.97,6896.33,7.554307870998053
560.81,4549.62,12.326523973430747
288.87,5872.5,4.919029374201788
779.55,4218.9,18.477565242124726
1416.02,8092.98,17.496892368447718
1041.32,3513.09,29.641142128439636
559.58,4666.93,11.990323403179392
481.05,1411.96,34.06966203008584
544.79,5663.15,9.619911180173577
598.95,4541.0,13.18982602950892
321.95,4301.35,7.484859404605531
384.96,6391.41,6.023084108201476
884.23,7709.94,11.46870144255338
309.43,3671.83,8.427133064439259
835.76,4830.22,17.302731552600086
294.27,1221.74,24.08613944047015
654.54,5318.23,12.307478239940732
575.42,1523.87,37.76043888258185
583.84,8770.77,6.656656143075238
603.68,3764.08,16.03791630358547
617.58,4578.63,13.488314190052483
327.27,5743.37,5.698222472172261
1054.39,6179.21,17.0635081183517
289.77,3358.17,8.628806760825093
274.39,1026.15,26.739755396384542
771.55,7265.47,10.619409343098244
285.68,6706.88,4.259506655851902
676.23,5817.33,11.624405010546075
426.29,3966.27,10.747881510840159
486.76,7835.09,6.212564246230738
527.3,3509.05,15.026859121414626
495.61,3597.58,13.776205115661083
282.35,1126.99,25.053460989006116
744.94,8067.87,9.23341600695103
295.95,3309.35,8.942843760859382
279.03,6095.95,4.5773013230095385
822.57,5641.18,14.581523723759924
285.53,5128.53,5.567482299996295
893.7,4565.79,19.57383059667659
287.15,4284.63,6.701862237812832
641.8,1946.08,32.979116994162624
2354.08,7941.22,29.64380787838644
