ffplay,ALL_TASKS,percentage
1165.54,8862.43,13.15147200034302
1277.31,7919.71,16.128242069469714
739.84,9398.41,7.87196983319519
425.17,7402.33,5.743732041127591
1176.31,5727.53,20.537823459676336
252.66,9206.29,2.744427994338653
0.34,6843.44,0.004968261576049473
0.23,7429.74,0.0030956668739417536
570.26,9641.54,5.914615300045427
463.85,8630.98,5.374244871381929
8.15,6617.0,0.12316759860964183
8.27,5247.58,0.15759645398450334
7.53,7998.43,0.09414347565709771
8.18,6023.27,0.135806629953497
365.11,9420.37,3.8757501032337367
7.22,4925.57,0.14658201994896022
8.02,6317.25,0.12695397522656218
6.36,3751.92,0.16951320923687074
7.38,4563.53,0.16171691650980713
8.18,8453.61,0.09676339457344257
8.25,6727.44,0.12263208590489103
6.63,6663.95,0.09949054239602638
8.76,8006.88,0.1094059109166117
6.34,2806.6,0.2258961020451792
7.78,6501.98,0.11965585867689536
8.1,5699.58,0.14211573484362006
11.5,4999.59,0.2300188615466468
8.11,6078.94,0.13341141712206406
8.0,6522.49,0.12265254527028789
7.89,7526.44,0.10483043776340474
6.71,4016.67,0.16705380327485206
6.9,2991.56,0.23064889221676987
81.0,6458.39,1.2541825439467111
7.43,7021.89,0.10581196800291659
8.08,7263.86,0.1112356240346042
7.78,6232.19,0.1248357319016269
7.77,7654.8,0.10150493807806865
6.46,5025.45,0.1285457023749117
156.1,6030.82,2.5883710672843825
7.65,5899.65,0.12966870916071294
7.55,3783.85,0.199532222471821
7.94,7637.33,0.10396303420174327
6.62,7069.79,0.09363785911604164
7.73,7664.46,0.1008551156898203
64.04,3362.66,1.9044446955683896
7.14,6947.24,0.10277462704613631
8.63,5868.09,0.1470665923665111
7.83,7056.32,0.11096435535803365
7.29,5689.46,0.12813166803176398
7.56,5704.03,0.1325378723463937
118.65,3224.59,3.679537553611467
7.81,7695.6,0.10148656375071469
5.41,2093.72,0.2583917620312172
6.72,6182.95,0.10868598322807074
7.41,5259.06,0.14089970450993142
7.5,5514.52,0.1360045842611868
142.56,4506.54,3.1634025216685084
1896.3,5178.26,36.62040917219297
1551.41,7320.5,21.192678095758488
1934.91,10066.85,19.22061022067479
410.5,5807.54,7.068397290419007
7.11,2800.04,0.2539249439293725
117.14,4943.83,2.369418042287053
229.95,3497.4,6.574884199691199
3438.85,4810.18,71.49108765160554
340.04,8095.48,4.200368600750048
37.22,3157.48,1.1787881475100397
8.52,8624.75,0.09878547204266791
7.76,6374.34,0.12173809366930538
25.93,3980.21,0.651473163476299
1876.93,3910.51,47.99706432153351
2018.24,4868.28,41.45694167139113
2030.56,7467.98,27.19021743496903
126.26,7235.96,1.7448963233627606
1513.77,7617.31,19.87276348212164
8.29,6289.07,0.1318159918716122
8.26,7214.34,0.1144941879645262
543.6,5356.16,10.14906201457761
1986.29,5783.22,34.34574510393863
2860.56,4180.63,68.42413703197843
881.32,2765.75,31.86549760462804
43.78,4349.87,1.0064668599291473
7.9,7219.67,0.10942328388970687
7.37,7239.62,0.1018009232528779
7.77,8305.88,0.09354818514112893
2057.16,5029.43,40.90244818995393
3393.82,6377.67,53.214104837660145
3446.88,6030.23,57.1600088222174
1121.77,4774.59,23.49458278092988
45.0,3052.12,1.474385017627092
10.13,7538.21,0.13438203499239212
9.79,4726.44,0.20713264105754015
18.05,6054.09,0.29814555118936126
2117.58,6938.51,30.519232515338306
1871.91,4733.75,39.543913387905995
3066.45,3944.07,77.74836653507671
1846.53,6799.09,27.158487385811924
118.33,5928.16,1.9960662330301477
78.07,5815.97,1.3423384233412483
14.66,3952.93,0.3708641438123114
59.63,6086.66,0.9796834388646647
2031.04,4857.54,41.81211065683453
2443.05,6598.26,37.02567040401561
829.43,3201.6,25.906734132933533
741.47,3746.56,19.79068799111719
774.37,5873.74,13.183593417481879
355.24,5430.05,6.542112871888841
987.15,7876.62,12.532659948048783
324.34,5899.76,5.497511763190366
392.31,4090.97,9.58965722065916
