ffplay,ALL_TASKS,percentage
3252.69,10203.82,31.877179330878047
820.78,9329.04,8.798118563110458
1240.01,9873.79,12.558602117322728
340.42,8174.56,4.16438315946057
1822.2,9721.68,18.74367393290049
3441.83,12593.49,27.33023173083871
1585.44,11809.58,13.425032897020895
42.82,10910.07,0.3924814414572959
3800.17,11802.25,32.19869092757737
4088.4,11616.81,35.193826876741554
1.49,6741.3,0.022102561820420395
9.77,6283.62,0.15548362249785952
10.29,6690.97,0.1537893608848941
1.33,6755.85,0.019686641947349336
9.3,7694.68,0.12086272593532155
946.58,10170.1,9.307479769127147
1396.49,12544.14,11.132608532749156
4814.81,12126.97,39.703322429263046
1349.57,7757.38,17.397239789722818
739.48,7414.98,9.972784822076392
988.38,7595.38,13.012910479791662
722.28,7676.23,9.409306391288434
1095.05,8141.14,13.450818927079009
1284.57,7975.53,16.106390421702383
854.89,7377.02,11.588554728060924
595.83,7443.55,8.00464831968617
1261.42,8768.3,14.386140985139653
372.99,7118.66,5.239609701825906
1519.47,8969.18,16.941013559768006
695.67,9160.93,7.5938796606894705
1556.44,8428.18,18.4670949125434
543.44,7964.87,6.82296132893569
1079.83,7876.02,13.710351167213897
725.1,7538.24,9.618956148915398
824.47,8206.14,10.04698920564358
1095.3,8545.4,12.817422238865356
675.67,7377.51,9.158510120623353
1622.46,8064.33,20.11896834578942
705.91,7113.69,9.923260642507616
749.95,7166.58,10.464545152639056
747.55,8256.88,9.053661915881058
1410.62,7245.85,19.46797132151507
828.08,7226.12,11.459538452170737
780.66,8369.26,9.327706392201938
729.24,7302.02,9.986825563337268
1224.9,9221.46,13.283146052794246
852.34,7167.04,11.892496762959325
528.05,7234.2,7.299355837549418
1244.79,8053.74,15.456048990903604
767.1,7358.02,10.425358996034259
1006.29,7983.83,12.604101039225535
741.51,7303.87,10.15228912891385
897.54,7724.87,11.618836304041363
844.92,7431.84,11.368920751792286
1394.7,7977.56,17.48278922377268
850.63,7453.12,11.413072646086471
469.42,6637.13,7.072635310744252
1073.31,7962.43,13.479678942232459
712.38,7213.82,9.875211746342437
1318.59,8152.77,16.173521392115806
692.85,7031.27,9.853838637970096
1164.36,7607.44,15.305542994752505
837.56,7655.1,10.941202596961501
1125.54,7693.28,14.630170746417653
718.07,8942.69,8.029686816830282
348.35,6971.53,4.996751071859406
1600.69,8441.34,18.96251069143051
665.94,7696.34,8.652684262909384
1508.33,7770.98,19.40977843206391
780.59,9323.21,8.372545507394987
1559.51,6934.59,22.48885658705129
1398.94,7331.83,19.080366020488746
1063.32,7038.95,15.106230332649046
819.04,7039.65,11.634669337253984
510.46,7608.55,6.709031287170355
1085.26,7485.94,14.497310958944368
743.28,8091.12,9.18636727671818
1130.03,7848.55,14.397946117435703
728.7,7257.68,10.040398584671687
900.07,6119.8,14.707506781267362
838.68,7899.54,10.616820726270136
489.01,6867.1,7.121055467373417
1623.35,8059.91,20.141043758553135
362.75,6597.01,5.498703200389267
1199.16,7879.26,15.219195711272379
693.58,7718.63,8.98579151999772
1660.22,8090.23,20.521295439066627
402.79,6555.57,6.1442406991306635
1078.12,7631.28,14.127643069052635
804.8,7733.24,10.407022153715648
977.78,7097.59,13.77622545117427
738.86,8299.81,8.902131494576384
361.46,6080.1,5.944968010394565
1501.67,8395.37,17.88688288902097
674.29,6521.53,10.339444884865975
1458.31,8212.05,17.758172441716745
585.06,6669.95,8.77157999685155
1228.69,7737.91,15.878835499508265
695.69,7189.7,9.676203457724245
522.25,8069.86,6.4716116512554125
1605.09,9474.51,16.941139963966474
446.83,7481.68,5.972321724532457
1288.29,8578.24,15.018115604133248
819.77,7011.23,11.692242302705802
1419.57,9025.76,15.727983017496586
352.77,7795.94,4.52504765300913
1480.67,8338.04,17.75801027579623
813.24,7473.88,10.88109522764615
1079.8,8512.36,12.685083807545732
818.61,7046.81,11.616745733175721
365.19,7943.19,4.5975231613495335
920.06,7778.4,11.828396585416023
751.22,6841.21,10.980806027003995
1522.16,8832.05,17.234503880752488
357.7,6802.5,5.258360896729144
1305.51,7527.13,17.344060750910373
876.05,8129.68,10.775946900739019
1134.09,8941.83,12.682974290497581
713.62,7650.75,9.327451557036891
368.64,8704.99,4.234812446654161
1421.02,9062.45,15.680307201694903
1169.91,8243.3,14.192253102519626
757.56,7146.67,10.600181623049615
570.63,8528.76,6.690656085996088
1405.34,8629.11,16.286036451036086
710.47,7503.33,9.468729217560737
1267.24,8612.87,14.71333016752836
711.13,7412.17,9.594086482096335
1349.8,7898.44,17.089450575050265
421.55,7304.78,5.7708787944332345
1196.57,7395.41,16.17990077629232
1016.61,9690.44,10.490854904421264
864.16,7292.75,11.849576634328614
1251.67,9754.2,12.832113346045807
371.36,7173.47,5.176853043227336
1119.41,8051.93,13.90238116824165
716.9,7668.95,9.348085461503857
1253.75,7394.14,16.955994882433927
1678.27,10865.92,15.44526372364236
1381.93,6932.41,19.93433740935692
1076.54,7333.7,14.679356941243846
756.63,7189.43,10.524200110439908
68.17,7155.97,0.9526311597169915
73.15,6689.88,1.0934426327527549
67.3,7565.81,0.8895280214544113
64.0,6289.11,1.0176320655863869
71.75,6960.49,1.0308182326244273
54.42,6411.22,0.8488244047154831
74.62,6986.26,1.0680965208852806
64.88,6879.63,0.9430739734549677
66.44,6322.06,1.0509232750084623
60.27,7110.47,0.8476232935375579
76.43,6354.23,1.2028207981140124
738.42,9536.64,7.742978659150393
5991.64,11166.71,53.65626939358147
6466.58,13207.5,48.96142343365512
386.08,7175.26,5.380710942878725
1321.53,7906.74,16.71396808292672
836.9,7227.93,11.578695421787428
940.26,7993.77,11.762409976769408
821.05,8385.77,9.790991167179639
602.77,7168.56,8.408522771658463
1350.13,7839.98,17.221089849719007
672.36,7682.42,8.751929730475554
1142.76,8657.18,13.200141385532008
675.98,6652.43,10.161399668993134
1092.86,7474.98,14.620239786594746
788.8,7350.98,10.730542050175623
456.23,6421.76,7.104438658560892
1373.42,8699.81,15.786781550401678
685.45,9882.87,6.935738302739994
1538.97,9294.01,16.558729762502946
751.54,7565.36,9.933962164391383
1036.8,8349.35,12.417733116949222
491.02,9370.99,5.2397878986104995
1282.07,8164.91,15.702193900483898
806.47,7238.49,11.141412090090613
608.36,7379.25,8.24419825863062
1033.23,7696.15,13.425284070606732
712.91,7270.48,9.805542412605494
1141.13,7348.81,15.528092303379731
706.72,6932.18,10.19477278431893
1056.16,8057.47,13.107836578975785
673.03,6998.64,9.616582650343494
1218.35,7536.83,16.165284343682952
798.91,6527.32,12.239479602654688
474.99,6972.65,6.812187618767614
928.94,8740.09,10.628494672251659
695.17,7526.32,9.236519308240947
1428.75,8302.72,17.208216102674786
676.66,7166.43,9.442079250058955
902.12,7057.64,12.782176478256188
848.71,7995.75,10.614513960541538
1135.47,8349.99,13.598459399352574
723.66,6616.32,10.9375
564.75,8541.1,6.612145976513563
1276.61,8292.28,15.395162729671451
689.76,7343.45,9.392860304080507
1312.84,8221.15,15.969055424119496
731.2,6484.61,11.275928698873178
906.32,8380.93,10.814074333039413
768.22,7530.02,10.202097736792199
1010.83,7267.91,13.908124894226814
1082.1,13260.09,8.160578095623784
368.79,9924.05,3.716123961487498
3052.91,11214.78,27.222201416345214
676.73,8579.55,7.887709728365707
890.77,8056.63,11.056359793114492
712.41,7978.01,8.929670431598858
793.91,7574.82,10.48090911731236
777.77,7814.43,9.952997211568853
1194.04,7789.09,15.32964698058438
818.89,8535.12,9.594358368716549
362.15,7387.53,4.902179754261573
1019.75,7320.04,13.930934803634953
718.14,7613.84,9.432034295440934
1590.06,8187.21,19.42126805102104
336.12,6651.18,5.053539371961065
1330.79,7858.76,16.93384198015972
860.86,7267.61,11.845159550388642
1229.25,8300.75,14.808902809987048
740.38,9389.84,7.884905387099248
337.59,5793.67,5.826876573916015
1600.49,10580.26,15.127132981609147
665.49,6860.2,9.700737587825428
1329.32,8578.25,15.496400781045082
387.32,7506.06,5.1600973080417685
1169.37,7713.44,15.160162002945507
687.19,7882.71,8.717687191333944
436.82,6507.02,6.713057590110373
1736.35,9232.11,18.807726511057602
331.03,6697.93,4.942273209782724
1597.11,8351.41,19.12383657370432
657.49,7494.63,8.772814668636077
1184.5,7098.73,16.686083285320052
398.68,7255.67,5.49473721930573
1347.81,7963.44,16.924972122600284
847.93,7961.0,10.651048863208139
456.45,8530.3,5.350925524307469
1909.97,9593.1,19.909831024382108
356.4,6216.52,5.733111129699574
1153.7,9700.46,11.89325042317581
687.93,7596.82,9.055499537964568
1636.7,9065.68,18.053802913846507
345.24,6511.61,5.301914580265096
1364.61,8370.07,16.303447880364203
811.08,8819.36,9.196585693292937
605.61,7589.22,7.979871449239844
878.52,8704.83,10.09232805235714
728.76,7863.43,9.26771141855399
1425.26,8475.41,16.81641360122991
667.0,7186.46,9.28134296997409
1086.49,8234.45,13.194445287784854
802.21,7712.69,10.40117001979854
1106.58,7245.43,15.272799543988416
788.81,7939.8,9.934885009697975
533.92,7318.49,7.295494015842065
1320.37,7401.05,17.840306443004707
686.21,7490.22,9.161413149413503
1714.42,8129.16,21.089755891137585
707.18,7389.25,9.570389417058564
805.79,6676.37,12.069283158363001
722.33,6877.53,10.50275316865212
1161.5,8036.54,14.452737123189829
799.28,6981.69,11.448231015699637
591.45,7323.38,8.076188863612158
1148.58,6984.78,16.444039755010177
741.74,7472.44,9.926342667187694
903.86,7487.5,12.071585976627713
717.11,7521.45,9.534198857932978
503.07,6753.32,7.449224973790669
868.55,7712.32,11.261851168001327
625.95,7642.89,8.189964790805572
1722.32,8402.79,20.49700159113818
955.04,7166.37,13.326691197914704
632.01,6764.9,9.34248843294062
1357.52,9272.31,14.640580394745214
681.01,8243.8,8.260874839273152
1089.27,8075.79,13.488092186646755
641.21,6606.04,9.70642018516388
1101.32,7884.32,13.96848428272825
689.28,7820.38,8.813893954002234
488.93,7398.3,6.608680372518011
