ffplay,ALL_TASKS,percentage
3354.18,10075.68,33.2898623219475
3183.0,9843.4,32.33638783347217
618.55,7548.01,8.194875205517745
1237.95,8740.33,14.163652859789048
696.56,12361.71,5.634819131010192
338.24,8120.37,4.165327441976166
1210.17,8619.92,14.039225422045682
3370.55,10573.73,31.876641450084314
3037.31,12033.77,25.239887416827813
1597.5,10854.29,14.717683054349937
11.84,12577.1,0.09413934849846149
1927.39,10328.22,18.661395671277337
3559.62,10434.05,34.115420186792285
3501.75,11264.79,31.08579920264825
3.76,5994.88,0.06272018789366926
10.06,7797.79,0.12901091206611104
3.62,6342.56,0.05707474584394944
10.97,8455.07,0.12974463842404618
4.1,7119.84,0.05758556372053304
14.05,6078.22,0.23115319945641982
0.39,6921.38,0.0056347144644565104
40.2,8087.23,0.4970799643388404
1353.47,10710.55,12.636792695053009
1270.78,13299.18,9.555325967465663
7788.14,15820.34,49.2286512173569
2557.6,11471.04,22.29614751583117
3351.01,11173.0,29.992034368567083
1251.05,7632.24,16.391649109566785
1655.65,9379.69,17.651436241496256
1357.04,7811.33,17.372713737609345
1079.94,8158.68,13.23670005442057
1287.64,8859.51,14.533986642602132
1436.37,7529.53,19.076489502000786
1161.85,7578.03,15.331821066952756
1304.8,8380.2,15.570034128063767
2020.17,8129.34,24.850356855538088
734.89,7412.33,9.914426367957175
1281.78,8493.87,15.090647725948243
1356.0,7390.51,18.347854207625723
1897.72,9471.84,20.035389111302557
1291.49,8956.61,14.419406449538386
1376.63,8297.84,16.590221069579556
1838.61,9145.56,20.103853673257845
1120.78,7883.51,14.21676385264939
1876.86,9414.43,19.93599187630053
1272.5,9202.11,13.828350237065193
795.24,7843.66,10.138634260026569
1982.48,8375.18,23.670894237496984
1044.94,7729.02,13.519695899350758
1742.29,10082.68,17.280028722522186
1717.31,8897.01,19.302102616497002
826.2,7405.93,11.155925049251074
1877.7,8290.79,22.648022685413572
1954.25,7589.59,25.749085260205096
1399.55,11188.27,12.509083173716759
489.23,8271.53,5.9146252265300365
2191.39,9340.23,23.461841946076273
1116.35,8280.95,13.48094119636032
1627.31,7583.11,21.45966496595724
1623.61,10015.8,16.21048742986082
847.84,7049.76,12.026508703842401
1755.9,8695.66,20.192831826451357
905.9,8452.04,10.71812248877194
1237.28,7245.23,17.077166632391243
2104.37,9412.62,22.356899566751867
347.74,6395.8,5.437005534882267
1685.91,8282.22,20.355774176488914
1699.72,8281.79,20.52358246224548
799.31,7679.32,10.408603886802476
1801.08,9296.28,19.374201293420594
1368.19,8337.19,16.410685134919557
1334.73,8684.66,15.368822728811491
1751.15,9039.31,19.372606979957542
747.37,6850.51,10.90969869396585
1344.89,8633.06,15.578369662668859
1144.24,7827.79,14.61766347845305
1605.17,7998.77,20.067710410475613
1320.77,7942.72,16.62868639458523
1349.25,8882.27,15.1903736319657
1416.57,7464.48,18.977477332647418
1729.8,7967.91,21.70958256305606
1653.73,7858.96,21.04260614636033
1343.39,9199.51,14.60284297750641
487.23,6694.49,7.278074954178735
2182.83,8355.56,26.124281316871638
922.54,8812.5,10.468539007092199
1401.78,7476.39,18.749423184183808
1519.65,8646.52,17.57527884050462
1149.23,7457.52,15.410350894131025
2121.36,9098.08,23.316567891247388
1069.72,8032.52,13.317364911634206
1710.38,7713.59,22.173592322122385
1613.77,8540.9,18.89461297989673
524.76,8393.01,6.252345701959131
1958.79,9841.66,19.90304481154602
1724.46,9236.87,18.669311141111653
801.55,6743.68,11.885943579766536
1869.63,8810.27,21.22102954847014
1409.27,7943.35,17.741507046774974
1243.07,7306.64,17.012881433873844
1982.76,8438.05,23.497846066330492
781.12,6270.98,12.456107338884832
1354.04,9324.4,14.521470550383938
2934.37,10702.52,27.417561471503905
1271.69,7323.25,17.365104291127572
2734.27,10461.47,26.136575452589362
4339.06,10822.84,40.091694971005765
1260.89,8391.39,15.025996884902264
1385.86,8247.06,16.804291468717338
824.41,6931.22,11.894154275870624
1599.17,7962.39,20.0840451171068
503.48,6587.22,7.643285027674801
1578.47,8919.01,17.69781623745236
846.23,8494.91,9.961612306663637
2122.29,8479.65,25.028037713820737
2030.36,8797.19,23.079642476745413
1264.03,7878.65,16.0437384577307
527.58,7788.19,6.774102840326187
1728.24,7984.9,21.64385277210735
1676.85,7704.0,21.765965732087224
1026.51,7117.27,14.422805373408623
1893.02,7946.34,23.82253968493671
1293.37,8386.47,15.422102505583398
1926.37,7592.9,25.370675236075808
1582.97,8084.94,19.579242393882947
1303.35,7878.31,16.543522659047433
1284.16,7113.39,18.052714669095888
1051.18,7334.25,14.332481167126836
1838.75,8723.39,21.07838810370739
799.92,7533.34,10.618397682833908
1675.87,8844.5,18.94815987336763
1168.25,7280.74,16.04575908492818
1571.25,8595.52,18.279871374855738
2435.03,9862.96,24.68863302700204
507.69,6906.11,7.351316442975858
1281.42,7686.54,16.67095988572232
1549.34,9452.28,16.391177578319727
1298.08,8709.03,14.904989419028295
2034.26,8419.77,24.16051744881392
1597.53,8805.86,18.141669297490534
826.3,7918.15,10.435518397605502
1946.67,8976.99,21.685108260118373
1856.07,9924.46,18.701974717012313
1039.26,7045.68,14.750315086691417
1284.02,8371.11,15.338706575352608
1696.08,11284.35,15.030373924949153
469.67,6448.16,7.283783280811891
1602.37,8628.54,18.57058088622177
2192.37,8483.67,25.842235730526998
1268.42,10821.83,11.72093814077656
2056.78,10982.73,18.727402021173244
1180.79,8462.96,13.952446898012044
2176.41,8864.18,24.552863321818823
798.67,9898.68,8.06844953064449
1457.95,9206.68,15.835784452158649
1367.4,8257.18,16.560133120508453
1330.73,8303.96,16.025245786347718
799.26,8113.31,9.851219785759449
1660.98,8560.53,19.402770622846948
1958.72,9291.03,21.08183915023415
952.02,7504.37,12.68620816937331
1848.93,7585.9,24.373245099460846
1298.39,8761.89,14.818606487869628
