ffplay,ALL_TASKS,percentage
1396.74,826.46,169.0027345546064
1724.28,2630.29,65.55474871592106
649.88,3205.46,20.274157219244664
1158.48,2626.38,44.10938249605921
378.35,3463.57,10.923700112889302
40.46,646.69,6.256475281819728
19.58,436.14,4.48938414270647
105.2,493.69,21.308918552127853
2010.22,5590.86,35.95547017811214
2517.06,5960.3,42.230424643054874
3965.73,6520.5,60.819415688980904
16255.44,16987.02,95.69329994313304
11316.32,12205.97,92.71135354256974
2641.38,3223.89,81.93145547769932
3153.26,3747.89,84.13427288420952
2652.09,4060.66,65.31179660449287
2111.89,2646.16,79.8096109078816
3055.48,3588.17,85.15427084001037
2118.81,2660.1,79.65151686026842
2440.18,3249.71,75.08916180213004
1984.57,2514.04,78.93947590332692
2719.62,3267.73,83.22658236757626
1464.87,2016.19,72.65535490206776
1945.11,2569.36,75.70406638228975
1724.27,2421.13,71.2175719602004
758.19,1390.79,54.5150597861647
2250.25,2837.68,79.29893434072906
1664.52,2216.7,75.0899986466369
2208.62,2719.4,81.21718026035154
1470.21,2038.27,72.1302869590388
2268.88,2809.02,80.77122982392436
1786.86,2373.66,75.27868355198302
1079.69,1940.36,55.64379805809232
3158.2,3894.49,81.0940585288446
1061.12,2074.61,51.14792659825219
2176.5,2909.37,74.81001041462585
2320.84,3585.29,64.73228107070838
2097.99,3206.14,65.43663096433717
1186.38,2184.55,54.30775216863884
2500.8,3067.78,81.51823142467843
2453.54,3050.98,80.41809516942097
1102.16,1582.76,69.63532057924134
1029.86,1570.82,65.56193580422963
938.16,1479.71,63.401612478120704
1521.79,2043.38,74.47415556577826
2204.43,2741.7,80.40376408797462
2005.41,2683.36,74.73503368910619
1244.6,1615.59,77.03687197865796
2773.75,3355.59,82.66057533846507
886.22,1420.95,62.368133994862596
2257.02,2810.26,80.31356529289104
3000.0,3530.08,84.98390971309432
3986.85,4525.11,88.10504054045096
2405.18,2967.96,81.03815415302093
2921.63,4217.99,69.26592998086767
2764.63,3308.79,83.55410890385912
1582.97,2173.49,72.83079287229296
2863.44,3916.55,73.11128416591133
1101.75,1759.15,62.629679106386604
2271.7,3090.51,73.50566734940188
1549.87,1970.03,78.67240600396947
2343.11,2887.63,81.14301347471802
1512.87,2051.19,73.75572228803767
2313.88,2830.06,81.76081072486096
1615.34,2143.16,75.37188077418392
717.35,1241.24,57.79301343817473
2834.67,3342.91,84.79647971378232
1222.24,1812.5,67.43393103448277
2029.3,2543.45,79.78533094812164
1469.33,2013.62,72.96957717940823
2351.01,2897.75,81.13225778621344
1054.45,1593.49,66.17236380523254
1750.42,2282.84,76.677296700601
2683.63,3228.09,83.13367966816291
3146.73,4584.15,68.64369621412912
3327.29,4204.28,79.14054249479102
2985.54,3684.63,81.02686022748551
2892.52,3426.89,84.40656105098209
3326.58,3870.46,85.94792350263276
2802.77,4041.58,69.34837365584747
1184.3,2314.8,51.162087437359595
2316.95,2959.02,78.30126190427912
2113.09,2676.9,78.9379506145168
2356.56,2885.41,81.67158220148957
1546.81,2060.89,75.05543721401918
2032.96,2577.96,78.85925305280144
2430.82,3021.28,80.45662765450405
1321.63,1849.49,71.45915901140314
2870.9,3430.16,83.6958042773515
3133.9,3660.04,85.62474727052164
2543.27,3088.07,82.35791287114606
2301.69,2847.39,80.83508054744873
2821.29,3355.51,84.07932028216277
2114.85,2718.16,77.80447067133649
2630.16,4000.43,65.746932204788
1986.14,2761.52,71.92198499377155
1277.31,2067.33,61.785491430976194
2703.17,3294.53,82.05024692444749
1549.01,2121.66,73.00934174184366
2326.6,2980.75,78.05418099471609
2681.64,3219.69,83.28876382508874
3334.36,3939.32,84.64303483850004
1993.48,2616.58,76.18647241819475
2397.24,2965.98,80.82455040155361
2611.93,3145.18,83.04548547300949
1302.25,1881.76,69.20383045659383
2994.69,3518.12,85.12188327856924
2162.82,2703.21,80.00932225021364
2247.87,2772.34,81.08204621366787
2659.61,3184.22,83.52469364553957
3674.73,4215.05,87.18117222808745
1646.53,2190.3,75.17372049490938
2323.59,2862.44,81.17515126954626
2823.36,3397.8,83.0937665548296
1431.0,3062.8,46.72195376779417
3091.46,3645.84,84.7941763763632
3116.21,3698.18,84.26334034579172
2060.54,2596.32,79.36386886054106
1377.09,2224.36,61.9094930676689
3290.56,3849.65,85.47686153286662
1213.23,1741.58,69.66260522054685
2241.11,2756.68,81.29743024217538
2170.09,3421.76,63.42028663611708
2181.09,3275.48,66.58840841647637
1273.78,1945.96,65.45766613907789
2171.94,2751.47,78.93744071350952
2980.23,3514.76,84.7918492301039
2421.09,2978.38,81.28882143984313
3282.92,3792.98,86.55252598220923
3036.66,3555.16,85.4155649816042
2484.57,3008.73,82.57869599465556
2080.66,2599.69,80.03492724132492
3248.6,3813.07,85.19644276134453
1710.67,3359.14,50.925832207053
2265.26,2739.98,82.67432608997146
2892.04,3471.29,83.31311990643248
1715.71,2297.68,74.67140768079106
2692.97,3179.46,84.69897403961679
2498.82,3020.76,82.7215667580344
2350.55,2875.68,81.73892783619876
2011.98,2530.68,79.5035326473517
3101.72,3644.8,85.09986830553116
1382.5,2065.79,66.92354982839494
2024.38,2561.21,79.0399850070865
2798.49,3557.8,78.65787846421945
1424.88,1949.8,73.07826443737821
2902.5,3493.63,83.0797766220235
3002.36,3820.85,78.57832681209679
3008.77,3602.55,83.51778601268546
2557.43,3144.24,81.33698445411291
3368.95,3914.21,86.06973054588282
2632.66,3401.68,77.3929352555208
2730.95,3424.27,79.75276482286735
3281.04,4648.78,70.57851737445094
2765.76,3364.88,82.19490739640048
1645.65,2169.13,75.86682218216521
2891.51,3416.81,84.62601081125378
2328.66,2863.46,81.32329419653146
1738.08,2249.53,77.26413962027623
2494.17,3021.13,82.55751986839361
1675.48,2204.5,76.00272170560218
2284.77,3089.59,73.95058891309202
1671.61,2211.85,75.57519723308542
2489.67,3092.91,80.49603771205757
2125.58,2658.91,79.9417806544787
3079.26,4375.98,70.36732343383655
2703.95,3833.05,70.5430401377493
1493.27,2076.31,71.91941473094094
2885.38,3423.79,84.274444402256
2358.88,2900.02,81.34012868876766
2505.88,3269.88,76.63522820409312
2375.63,2916.0,81.46879286694102
2815.92,3465.22,81.2623729517895
2188.64,3572.91,61.25651079932044
3406.25,3931.26,86.64524859714187
2801.46,3342.98,83.80127909828956
2465.05,3003.79,82.0646583149954
2804.04,3310.59,84.69910197276013
2444.05,2974.84,82.15735972354817
2317.84,2838.13,81.66785876615941
2177.31,2703.1,80.54862935148533
2755.56,3285.02,83.88259432210458
1828.7,2412.91,75.78815620972188
2253.07,2769.82,81.34355301066496
2476.45,3017.66,82.0652426051974
2167.57,2722.66,79.61221746380379
2863.43,3498.41,81.84946875866464
2711.23,3381.18,80.18591142737151
3098.39,3805.93,81.40953722217698
2386.28,3190.55,74.79212048079485
3394.51,4012.01,84.60871234119556
2540.74,3095.26,82.08486524556902
4767.61,5786.17,82.3966457950596
2200.91,3136.29,70.1755896297855
2181.03,2712.0,80.42146017699116
1701.81,2224.15,76.51507317402152
2465.37,2990.27,82.44640116109916
2469.63,3002.23,82.25985350889172
1147.06,1661.49,69.03803212778891
2288.59,2809.22,81.46709762852323
925.19,1453.46,63.65431453221967
2021.64,2592.1,77.99236140580996
1794.58,2338.45,76.74228655733499
1649.82,2190.28,75.3246160308271
1239.05,2029.02,61.066426156469625
2527.78,3055.5,82.72884961544756
1506.79,2029.98,74.22683967329728
1015.19,1549.62,65.51219008531125
2734.3,4227.26,64.68256033459025
3269.75,4385.83,74.552593237768
2541.87,3161.6,80.3982160931174
2270.62,2825.63,80.3580086564766
2934.55,4396.62,66.74559093121535
1365.76,1908.05,71.57883703257252
2384.57,2934.73,81.25347135852363
2467.28,2997.17,82.32032217058092
1554.46,2074.68,74.92528968322827
2862.79,3390.56,84.4341347741966
2959.8,3487.67,84.86468043134815
2969.29,3497.6,84.89507090576396
2596.23,3203.47,81.04430508167707
3749.21,4286.18,87.47206136933119
1750.4,2400.42,72.92057223319253
2442.76,2859.48,85.42672094226923
2416.08,3050.83,79.1941865000672
1357.49,1810.94,74.96051774216706
2512.54,3050.62,82.36161829398614
1246.4,1949.72,63.927127997866364
2356.5,3056.18,77.10606050690731
3734.27,4222.91,88.42883225074652
2034.2,2863.09,71.04911127488133
935.33,1396.9,66.95754885818597
2826.43,4418.33,63.97054995892113
1448.82,2006.37,72.21100793971202
2167.21,2678.78,80.90287369623485
2645.24,3161.67,83.66591073704718
3233.16,3775.04,85.64571501229126
1873.33,2406.39,77.84814597800023
1655.84,2180.62,75.93436729003677
3160.29,3753.19,84.20277150903631
1038.38,1565.38,66.33405307337516
2241.41,2801.09,80.019206808778
1938.06,2470.17,78.4585676289486
2146.5,2689.65,79.8059227036975
1262.07,1787.13,70.61993251750012
2319.26,2906.42,79.79782687980402
2636.93,3399.3,77.57273556320418
2414.75,3207.63,75.28143832050455
3056.8,3633.58,84.12639875824944
3106.7,3617.81,85.87239241419532
2907.93,3440.89,84.51098407679409
3045.77,4421.34,68.88793895063488
3391.3,5314.33,63.814253160793555
1565.24,2187.01,71.56986022011787
2213.69,2765.54,80.0454884037114
2962.59,3499.36,84.66090942343743
1734.93,2265.85,76.5686166339343
2823.1,3355.73,84.12774567679759
2804.3,3393.37,82.64056085837973
2876.09,3596.56,79.96780256689726
2167.04,2515.87,86.13481618684591
2411.75,2939.16,82.05575742729215
1706.48,2236.97,76.28533239158327
2113.34,2670.77,79.12849103442079
2854.58,3446.46,82.82643640140897
1383.96,2080.07,66.53429932646497
2668.22,3205.68,83.23413441141973
4498.43,5049.04,89.09475860757689
1870.64,2398.91,77.97874868169295
1703.93,2244.27,75.92357425799926
2882.15,3410.51,84.50788884946826
1889.0,3125.56,60.437169659197075
2694.81,3663.81,73.55212197139043
2120.6,2608.0,81.31134969325153
2607.03,3205.02,81.342082108692
1694.47,2264.08,74.84143669834988
2191.74,2743.85,79.8782732292217
3152.95,3749.75,84.08427228481898
1667.78,2174.33,76.70316833231387
2925.89,3461.35,84.53031331705837
1469.89,2002.9,73.3880872734535
2335.39,2852.3,81.87743224765978
1767.21,2302.85,76.74012636515623
2914.73,3699.71,78.78266134372694
2060.6,2598.63,79.29562885058665
3023.58,3538.16,85.45628236145342
3017.47,3592.66,83.98985709752662
1591.76,2127.0,74.83591913493183
2981.13,3521.53,84.65439737841223
1582.69,2121.48,74.6031072647397
2016.28,2800.33,72.00151410726593
1339.43,2685.91,49.86875956379775
2154.06,2688.53,80.12036317243995
1059.78,1596.68,66.3739760002004
1702.07,3001.74,56.702779054814876
2252.22,3374.74,66.73758571030658
987.98,1627.45,60.70724138990445
2647.12,3203.13,82.64166612032605
1326.1,1880.79,70.50760584647941
